バージョン,タイトル,BEGINNER EXスコア,BEGINNER DJName,BEGINNER 都道府県,NORMAL EXスコア,NORMAL DJName,NORMAL 都道府県,HYPER EXスコア,HYPER DJName,HYPER 都道府県,ANOTHER EXスコア,ANOTHER DJName,ANOTHER 都道府県,LEGGENDARIA EXスコア,LEGGENDARIA DJName,LEGGENDARIA 都道府県
6th style,電人イェーガーのテーマ(Theme of DENJIN J),0,,-,1061,T.T,和歌山県,1575,MYZ,和歌山県,0,,-,0,,-
6th style,こっちを向いてよ,0,,-,809,T.T,和歌山県,1300,RE*,和歌山県,1377,MYZ,和歌山県,0,,-
6th style,VJ ARMY,0,,-,1189,SASORI,和歌山県,1688,Q-NO,和歌山県,2225,MYZ,和歌山県,0,,-
6th style,Take It Easy,0,,-,1378,SASORI,和歌山県,2389,GIGANT,和歌山県,2510,RAITO.,和歌山県,0,,-
6th style,Summer Vacation(CU mix),0,,-,1275,VIET7M,和歌山県,1855,RAITO.,和歌山県,0,,-,0,,-
6th style,SOMETHING WONDERFUL,0,,-,903,T.T,和歌山県,1357,GIGANT,和歌山県,1986,GIGANT,和歌山県,0,,-
6th style,route 80s,0,,-,836,T.T,和歌山県,1219,GIGANT,和歌山県,1516,GIGANT,和歌山県,0,,-
6th style,rottel-da-sun,0,,-,791,F.K!,和歌山県,1373,RE*,和歌山県,1852,TTOI,和歌山県,0,,-
6th style,NEMESIS,0,,-,960,T.T,和歌山県,1639,RE*,和歌山県,1861,RAITO.,和歌山県,0,,-
6th style,Linus,0,,-,938,T.T,和歌山県,1559,RE*,和歌山県,2203,RAITO.,和歌山県,0,,-
6th style,G2,0,,-,1469,GIGANT,和歌山県,1854,GIGANT,和歌山県,2324,RAITO.,和歌山県,0,,-
6th style,Frozen Ray (original mix),0,,-,1271,NIAX2,和歌山県,1770,GIGANT,和歌山県,1799,TTOI,和歌山県,0,,-
6th style,Free Style,0,,-,892,WAKAME,和歌山県,1110,GIGANT,和歌山県,1309,RAITO.,和歌山県,0,,-
6th style,fly through the night,0,,-,882,T.T,和歌山県,1357,GIGANT,和歌山県,1703,TTOI,和歌山県,0,,-
6th style,DIVE ～INTO YOUR HEART～,0,,-,1244,T.T,和歌山県,1870,GIGANT,和歌山県,2072,GIGANT,和歌山県,0,,-
6th style,Colors (radio edit),0,,-,1374,T.T,和歌山県,1828,RNG,和歌山県,2398,RAITO.,和歌山県,0,,-
6th style,Buffalo,0,,-,952,SASORI,和歌山県,1394,T.T,和歌山県,1814,TTOI,和歌山県,2513,EMU.O,和歌山県
6th style,Blueberry Stream,0,,-,811,T.T,和歌山県,1503,GIGANT,和歌山県,1631,RE*,和歌山県,0,,-
6th style,BALLAD FOR YOU～想いの雨～,0,,-,594,RE*,和歌山県,774,RE*,和歌山県,1074,GIGANT,和歌山県,0,,-
6th style,"19,November",0,,-,1065,T.T,和歌山県,1282,YMGUTI,和歌山県,1808,EMU.O,和歌山県,0,,-
7th style,革命,0,,-,725,F.K!,和歌山県,1977,GIGANT,和歌山県,2312,RAITO.,和歌山県,0,,-
7th style,ZERO-ONE,0,,-,1053,NIAX2,和歌山県,1694,RE*,和歌山県,2249,RAITO.,和歌山県,2855,RAITO.,和歌山県
7th style,traces,0,,-,1361,SASORI,和歌山県,1938,GIGANT,和歌山県,2138,TTOI,和歌山県,0,,-
7th style,Tomorrow Perfume,0,,-,1261,T.T,和歌山県,1964,GIGANT,和歌山県,2109,GIGANT,和歌山県,0,,-
7th style,stoic,0,,-,1566,SATORI,和歌山県,2425,GIGANT,和歌山県,2550,RAITO.,和歌山県,0,,-
7th style,Spica,0,,-,646,49REUI,和歌山県,1506,GIGANT,和歌山県,2191,MYZ,和歌山県,0,,-
7th style,Love Me Do,0,,-,1105,T.T,和歌山県,1704,RE*,和歌山県,2111,TTOI,和歌山県,0,,-
7th style,Let the Snow Paint Me,0,,-,851,T.T,和歌山県,1066,.DON,和歌山県,1247,GIGANT,和歌山県,0,,-
7th style,Last Message,0,,-,1024,GIGANT,和歌山県,1350,GIGANT,和歌山県,1622,GIGANT,和歌山県,0,,-
7th style,Happy Wedding,0,,-,1129,SASORI,和歌山県,1705,.DON,和歌山県,1845,RAITO.,和歌山県,0,,-
7th style,Glorious Days,0,,-,507,T.T,和歌山県,818,RE*,和歌山県,904,MYZ,和歌山県,0,,-
7th style,foreplay,0,,-,658,SASORI,和歌山県,1217,GIGANT,和歌山県,1334,GBS,和歌山県,0,,-
7th style,DESTINY,0,,-,1028,T.T,和歌山県,1394,RE*,和歌山県,1845,GBS,和歌山県,0,,-
7th style,D2R,0,,-,926,T.T,和歌山県,1246,AZUKI7,和歌山県,1634,GBS,和歌山県,0,,-
7th style,Cheer Train,0,,-,876,SASORI,和歌山県,1159,RE*,和歌山県,1740,GIGANT,和歌山県,0,,-
7th style,Burning Heat! (Full Option Mix),0,,-,687,T.T,和歌山県,962,.DON,和歌山県,1484,GIGANT,和歌山県,0,,-
